id,title,statement,requirement_id,slice_id,lifecycle_status,disposition,disposition_reason_ref,superseded_by,introduced_in,retired_in,source_kind,source_span,custom_attributes,last_referenced
AC-113,"A Secretary converts a Decided topic to a different type: the original is retired to Converted with the reason recorded, a new topic of the target type is created carrying the original's attachments, comments and classification, and a typed original->successor link is written","**Given** a topic in status Decided <br> **When** a Chairman or Secretary converts it to a different topic type, supplying a conversion reason <br> **Then** the original moves to Converted and its status history carries the reason; **and** a NEW topic of the target type exists in Submitted, carrying the original's title, description, justification, streams, systems, tags, urgency, source and scope, plus its attachments (pointing at the SAME stored objects) and its comments (retaining their ORIGINAL author and timestamp); **and** a typed ConvertedTo relationship is recorded from the original to the successor; **and** an AuditEvent row is emitted against the original. **And** the conversion is refused from any status other than Decided, refused without a reason, and refused when the target type equals the current type - in each case leaving the topic un-retired.",FR-030,SL-029,Approved,,,,1,,brief,README §E; brief §6.2 (FR-030); DEC-060 d4 (carry-over); DEC-061 (link type),"{""added_by"": ""SC-018"", ""note"": ""FR-030 had NO acceptance criterion, so it was one of the 161 in DW-029's gap and could never have advanced past Approved however well it shipped - the auto-advance trigger fires only on an AC's Met verdict."", ""out_of_scope"": ""Topic.Reclassify (pre-Accept type/source correction) is NOT part of FR-030 - see DW-032. Its guard is disjoint from Convert's.""}",2026-08-18T15:07:45Z
AC-114,"A Restricted topic is readable only by Chairman/Secretary/Auditor, its owner and explicit grantees; excluded from every list surface and from search for everyone else, refused as NOT FOUND by key, and data already copied out of it is redacted at projection","**Given** a topic marked Restricted by a Chairman or Secretary <br> **When** any other principal reads the system <br> **Then** the topic is absent from the backlog, kanban, agenda pool, dashboards and reports **and absent from their totals**; absent from search results; and a direct read by key is refused as **404, not 403**, because a 403 confirms the topic exists. **And** the Chairman, Secretary, Auditor, the topic's Owner and any holder of an explicit per-topic capability grant (Owner/Assignee/Presenter) all still see it. **And** only the Chairman and Secretary may set or clear the classification - not the Owner - and it remains possible on a Decided, Closed or Converted topic. **And** data already copied out of the topic - agenda item title snapshots, published agendas and minutes, traceability relationship title snapshots, and notification bodies - is redacted at PROJECTION time and never by mutating the stored snapshot. **And** confidentiality only ever narrows: an unrestricted topic behaves exactly as before.",FR-163,SL-030,Approved,,,,1,,brief,SEC-304 C-AUTHZ-04; DEC-063 d1 (readers) and d2 (classifiers); SC-019,"{""added_by"": ""SC-019"", ""two_mechanisms"": ""The control is expressed TWICE and both halves must stay equivalent: ConfidentialityRequirement covers the resource-authorized WRITE paths, and a SQL-translatable query predicate covers every read - because no topic read path calls IAuthorizationService at all."", ""egress_note"": ""The redaction clause is the part NOT yet built. It is stated in the AC rather than split into a separate row so the criterion matches FR-163 as written and cannot be read as Met while an agenda still leaks a restricted title.""}",2026-08-19T00:14:47Z
AC-115,"Every routable endpoint requires authorization except health checks and the three Webex routes that cannot carry a bearer, each of which is authenticated another way","**Given** the API host with its real routing table <br> **When** every `RouteEndpoint` is enumerated from `EndpointDataSource` <br> **Then** every endpoint carries `IAuthorizeData` metadata **except** `/healthz`, `/readyz`, `/api/webex/webhook`, `/api/webex/oauth/start` and `/api/webex/oauth/callback`. **And** those five are anonymous BY DESIGN and not unauthenticated: the two health routes are named by NFR-020 itself, and the three Webex routes are browser or server-to-server flows that cannot present a Keycloak bearer - the webhook is authenticated by an HMAC signature filter running before the handler with a 5-minute replay guard, `/start` by an operator-only setup key compared with `FixedTimeEquals` and failing closed to 404, and `/callback` only completes a flow whose single-use `state` cookie was minted by a key-gated `/start` in the same browser. **And** the enumeration is proven to have a subject before any conclusion is drawn from an absence: it must see more than 50 endpoints, more than 40 of them under `/api`. **And** every allowlisted route must still exist, so the list cannot rot into an excuse for a genuinely open endpoint.",NFR-020,SL-031,Approved,,,,1,,brief,NFR-020; docs/domain/security-controls.md; ADR-0004; DW-029 batch 1,"{""added_by"": ""DW-029 batch 1, DEC-064 d5"", ""why_the_existing_tests_were_not_enough"": ""RealJwtAuthTests proves the auth pipeline challenges correctly, but by probing THREE routes: anonymous -> 401, bogus bearer -> 401, health stays open. NFR-020's target is a claim about the WHOLE SET, and three spot checks cannot establish it - a new endpoint group added without RequireAuthorization() would not be one of the three probed. The enumeration control was BUILT for this AC rather than the AC being written around what happened to already be tested."", ""found_on_first_run"": ""Two endpoints with no authorization metadata - /api/webex/webhook and /api/webex/oauth/start. Reading them showed both have real compensating controls, so the finding was in MY allowlist, not in the product. The allowlist now names the mechanism for every entry.""}",2026-08-19T01:00:10Z
AC-116,"An enriched audit row records all eight fields FR-151 names, with the timestamp in UTC, and the stored hash recomputes","**Given** an enriched (v2) audit event <br> **When** the row is read back <br> **Then** it records all eight fields FR-151 names: entity type (`SubjectType`), entity ID (`SubjectId`), action type (`Action`), actor user ID (`ActorUserId`), timestamp (`OccurredAt`), before-state (`BeforeJson`), after-state (`AfterJson`) and correlation ID (`CorrelationId`). **And** the timestamp is UTC - a zero offset - because FR-151 says UTC and a local-time audit trail cannot be ordered against another machine's. **And** the row is internally consistent: the stored hash recomputes from its own canonical payload, so a field cannot be edited without detection. **And** the legacy v1 columns still mirror action and actor, so pre-enrichment readers keep working.",FR-151,SL-031,Approved,,,,1,,brief,FR-151; ADR-0009; DW-029 batch 1,"{""added_by"": ""DW-029 batch 1, DEC-064 d5"", ""gap_closed"": ""FR-151 names EIGHT fields; AuditEventEnrichmentTests.Enriched_row_captures_the_full_field_set_and_is_v2 asserted SEVEN. The timestamp was the unasserted one - the field every 'who did what WHEN' question reads, and the one whose UTC-ness the requirement states explicitly. Writing the AC around the seven that were tested would have been exactly the hollow verdict this programme exists to stop, so the assertion was added.""}",2026-08-19T01:00:10Z
AC-117,"Selecting Arabic sets dir=rtl and lang=ar on the document element, and no component stylesheet uses a physical left/right property","**Given** a user selects Arabic <br> **When** the locale is applied <br> **Then** `dir=""rtl""` and `lang=""ar""` are set on the **document element** - `<html>`, not a wrapper - because a portaled dialog escapes a wrapper and would read LTR inside an RTL page. **And** selecting English sets `dir=""ltr""` and `lang=""en""`, so the control reverses cleanly rather than latching. **And** no component stylesheet declares a physical-side property (`padding-left`, `margin-right`, `border-left`, and the rest); layout is expressed in logical properties throughout, which is what makes the mirroring automatic rather than hand-maintained per rule. **And** the target is literally zero such declarations, not merely few.",NFR-036,SL-031,Approved,,,,1,,brief,NFR-036; ADR-0012; DW-029 batch 1,"{""added_by"": ""DW-029 batch 1, DEC-064 d5"", ""both_halves_verified"": ""NFR-036 has two clauses and each has its own control: direction.test.ts covers the dir/lang half and rtl-physical-direction.test.ts covers the logical-properties half. The second is the one usually left as an aspiration - a physical-side count was taken independently and is genuinely 0 across styles/ and features/*/, so the target is met rather than approximately met."", ""stale_reference_noted"": ""direction.test.ts's header comment cites AC-040, which is Superseded and belongs to FR-004. The comment is stale, not wrong-headed; NFR-036 genuinely had no active AC, which is why this row exists. Not edited here - it is a comment, and touching it would put an unrelated source change in a package batch.""}",2026-08-19T01:00:10Z
AC-118,"Superseding an ADR links both records in both directions, freezes the prior as Superseded, preserves both, and leaves neither editable","**Given** an Approved ADR <br> **When** it is superseded by a new ADR <br> **Then** the prior moves to `Superseded` and carries `SupersededByAdrId` pointing at its successor, and the detail read resolves the peer key in BOTH directions so the page can render 'Supersedes' and 'Superseded by'. **And** both records are PRESERVED - the prior is still retrievable by its own key after the event, never deleted. **And** both are IMMUTABLE: content edits go through `UpdateDraft`, which calls `RequireStatus(AdrStatus.Draft)`, so neither an Approved nor a Superseded ADR can be revised. **And** supersession is only possible FROM Approved, and both the successor's approval and the prior's supersession are audited as separate events.",FR-101,SL-031,Approved,,,,1,,brief,FR-101; ADR-0006; DW-029 batch 2,"{""added_by"": ""DW-029 batch 2, DEC-064 d5"", ""no_new_code_needed"": ""Unusually for this programme, FR-101 was fully covered before the AC existed. AdrHandlerTests.Supersede_authors_a_new_approved_adr_and_freezes_the_prior_with_both_links covers the links, the freeze, the preservation and both audit events; AdrTests.UpdateDraft_replaces_content_and_options_only_while_draft FORCES the immutability refusal, and AdrTests.Supersede_freezes_the_prior_with_a_backlink_and_only_from_approved covers the from-Approved guard. The AC was written to the requirement and then the coverage was checked against it - not the reverse.""}",
AC-119,"Cancelling an action requires a bilingual reason and the cancelled action is preserved with that reason intact, never deleted","**Given** an open action <br> **When** a Secretary cancels it <br> **Then** the command is REFUSED unless it carries a reason in both EN and AR - the reason is mandatory, not optional metadata. **And** the action moves to `Cancelled` rather than being removed: it is still retrievable by its key afterwards, which is the whole point of the requirement, because an action that vanishes takes its history with it. **And** the cancellation reason is preserved on the record and readable in both languages, so the audit trail explains WHY and not merely THAT.",FR-086,SL-031,Approved,,,,1,,brief,FR-086; DW-029 batch 2,"{""added_by"": ""DW-029 batch 2, DEC-064 d5"", ""gap_closed"": ""FR-086 names three clauses - mandatory reason, remains in history, never deleted - and ActionHandlerTests.Cancel_handler_moves_to_cancelled asserted only the status. Preservation was proven INCIDENTALLY: the read-back used a null-forgiving dereference, so a delete would have surfaced as a NullReferenceException rather than as a named failure. That is a real signal but an accidental one, and the reason's survival was not asserted at all. Both are now explicit. The mandatory-reason clause was already covered by Cancel_validator_requires_a_bilingual_reason.""}",
AC-120,"The API is bearer-only with no cookie authentication scheme, so no ambient credential exists for a cross-site request to ride","**Given** the production authentication wiring <br> **When** the registered authentication schemes are enumerated <br> **Then** NO scheme uses a cookie handler - checked on the HANDLER TYPE, not the scheme name, so a cookie scheme registered under any custom name is still caught. **And** the default authenticate scheme IS JWT bearer, because 'no cookie scheme' on its own is equally true of an app with no authentication at all; the two together say bearer-and-only-bearer. **And** the enumeration is proven to inspect PRODUCTION wiring rather than the test harness: the test authentication scheme must be absent from the list. **THIS IS HOW NFR-022 IS SATISFIED, and the reasoning is the criterion:** the anti-forgery token and the SameSite policy that NFR-022 names both defend against an AMBIENT credential the browser attaches by itself. A bearer token must be attached deliberately by the caller on every request, so cross-site request forgery has nothing to forge with. The control therefore guards the PREMISE - adding a cookie scheme would silently reintroduce the attack and would make one of NFR-022's two named mechanisms genuinely required.",NFR-022,SL-031,Approved,,,,1,,brief,NFR-022; docs/domain/security-controls.md; DW-029 batch 2,"{""added_by"": ""DW-029 batch 2, DEC-064 d5"", ""target_clause_note"": ""NFR-022's literal target is '0 CSRF vulnerabilities per OWASP ZAP scan'. No ZAP scan runs in this repository's CI, so that clause is NOT claimed as verified by this AC and no verdict pretends otherwise. What IS verified is the structural property that makes the vulnerability class inapplicable. If a ZAP scan is ever added, it belongs against this AC as additional evidence."", ""hollow_first_draft"": ""The first version of this control ran on AcmpWebApplicationFactory, which calls AddAuthentication(TestAuthHandler.SchemeName) and REPLACES the real schemes - so it inspected the harness and would have passed regardless of what production registers. It was caught only because the default-scheme case failed loudly with 'Test' instead of 'Bearer'. The suite now uses a factory that leaves authentication alone AND asserts the test scheme is absent, so the harness cannot leak back in unnoticed. Recorded because the near-miss is more instructive than the fix.""}",
AC-121,"Every ballot is attributed to its voter, the cast is audited, and the results surface shows both individual choices and aggregate totals","**Given** a vote with eligible voters <br> **When** a voter casts a ballot <br> **Then** the ballot is recorded AGAINST THAT VOTER - the read model exposes the ballot keyed by `VoterUserId` with the voter's display name and their choice - and the cast emits a `Decisions.BallotCast` audit event. **And** the results surface shows BOTH halves that NFR-029 names: the individual ballots and the aggregate option counts, with the frozen server tally authoritative once the vote is Closed and a derived live tally while it is Open. **And** there is no anonymization pathway: `Ballot.VoterUserId` is a non-nullable string set once at construction with a private setter, so the domain has no operation that can detach a ballot from its voter - anonymity is absent by construction, not by policy.",NFR-029,SL-031,Approved,,,,1,,brief,NFR-029; ADR-0010; DW-029 batch 4,"{""added_by"": ""DW-029 batch 4, DEC-064 d5"", ""evidence_split"": ""Three clauses are auto-tested; the fourth ('no anonymization pathway') is STRUCTURAL ANALYSIS, not a measurement, and the verdict says so rather than dressing it as a test. There is no test that asserts the absence of an anonymize operation, because an absence needs an instrument and no natural one exists here - what exists is a non-nullable field with a private setter and no mutator, which is a stronger guarantee than a test would be but is established by reading the type, not by running it."", ""no_divergence_found"": ""Unlike NFR-025 in the previous batch, the visibility clause here does NOT diverge. NFR-029 says individual choices are 'accessible to Auditor and Chairman' AND that 'the results view displays both individual choices and aggregate totals' - the second clause makes wider visibility consistent with the requirement rather than a violation of it, since the whole point of ADR-0010 is that v1 voting is not anonymous.""}",
AC-122,"A meeting recording's playback URL is mintable only by Chairman, Secretary or Auditor, and every successful mint writes an audit row","**Given** a meeting with an uploaded recording <br> **When** a principal requests its playback URL <br> **Then** the request succeeds ONLY for the three roles NFR-025 names - Chairman, Secretary, Auditor - and every other role is refused with 403, including Member, Reviewer and Submitter, who can open the meeting itself perfectly well. **And** each successful mint writes a `Meetings.RecordingAccessed` audit row naming the meeting, so 'all access to transcript content shall generate an audit log entry' is satisfied rather than aspirational. **And** the row is written only AFTER a URL is actually minted: a meeting with no recording returns 404 and writes NOTHING, because it grants nothing - the row must mean 'a capability was handed out', not 'someone asked'. **And** the URL itself never appears in the audit row, because NFR-027 keeps presigned URLs out of logs and an audit row is a log. **And** the READ set is not the WRITE set: the Auditor may mint a playback URL but may not upload or delete a recording, which stays Chairman/Secretary.",NFR-025,SL-031,Approved,,,,1,,brief,NFR-025; docs/domain/security-threat-model.md; ADR-0009; DEF-094; DW-029 batch 6,"{""added_by"": ""DW-029 batch 6, closing DEF-094 under DEC-064's disposition"", ""why_minting_is_an_access_event"": ""A presigned URL is a BEARER-LESS CAPABILITY: whoever holds it can stream the recording for its whole TTL with no further authentication. So the mint - not some later download the application never sees - is the only moment access can be recorded at all. That is also why the role gate belongs on this read and not only on the upload."", ""built_not_reworded"": ""The operator chose to build the requirement rather than narrow it to match the code. Two existing tests had encoded the divergence as intent - one literally read 'any member can fetch the presigned playback URL' - and were changed with the behaviour. An AC written before that decision would have had to record Not-met.""}",2026-08-19T12:37:34Z
AC-123,"The audit table is append-only at the DATABASE, not merely by application convention: the app's own SQL login is denied UPDATE and DELETE on it","**Given** a real SQL Server with the production grants applied <br> **When** the application's own SQL login attempts to UPDATE or DELETE an audit row <br> **Then** the DATABASE refuses it - the application role may INSERT and SELECT on the audit table and nothing else. **And** the refusal is not a property of the ORM or of careful application code: a least-privileged service login holding `db_datawriter`, which can write every other table, is still denied audit mutation. **And** the append and read paths continue to work under the same grants, so the control narrows without breaking the log it protects.",NFR-040,SL-031,Approved,,,,1,,brief,NFR-040; ADR-0009; docs/domain/audit-and-records.md; DW-029 batch 7,"{""added_by"": ""DW-029 batch 7, Must-priority sequencing (DEC-064 d5)"", ""stronger_than_written"": ""NFR-040 asks for 0 UPDATE/DELETE statements targeting the audit table IN APPLICATION CODE - a property of the source, which a future commit could quietly violate. What is actually built is stronger: the DATABASE denies the mutation to the application's own login, so even code that tried would fail at runtime. The AC is written to the stronger property because that is what the tests prove; a source-only criterion would have been satisfiable by a grep and would have said less.""}",
AC-124,"A state transition and its audit row commit together or not at all, and the hash chain does not fork under concurrency","**Given** a command that transitions a governed entity <br> **When** it commits <br> **Then** the entity change and its audit row land in THE SAME DATABASE TRANSACTION - proven in both directions, because one direction alone is not the requirement: a successful cast commits both the ballot and its audit row, AND an audit append that fails ROLLS THE BALLOT BACK. A state transition without an audit entry is impossible rather than merely discouraged. **And** a REFUSED command still audits: a double-cast denial's audit row survives the thrown command, so the record shows attempts as well as successes. **And** under concurrency the guarantee holds without corrupting the log: concurrent commands all commit without forking the audit hash chain, and concurrent DENIALS likewise record through the retry without forking it. **And** the enriched row carries populated before/after state rather than empty placeholders.",NFR-042,SL-031,Approved,,,,1,,brief,NFR-042; ADR-0009; docs/domain/audit-and-records.md; DW-029 batch 7,"{""added_by"": ""DW-029 batch 7, Must-priority sequencing (DEC-064 d5)"", ""why_both_directions_matter"": ""'Every state transition generates an audit entry within the same TX' is only half-tested by a commit-together case. The load-bearing test is Audit_append_failure_rolls_the_ballot_back: without it, an implementation that wrote the audit row on a best-effort basis outside the transaction would pass the happy path and still violate the requirement in exactly the situation the requirement exists for."", ""chain_note"": ""The concurrency cases are included in the criterion rather than treated as separate hardening, because an audit chain that forks under load is not an audit chain - the same-transaction guarantee would hold per command while the log as a whole stopped being verifiable.""}",
AC-125,"No module references another module's types, and the layering holds, enforced as a compiled assembly-dependency test rather than by review","**Given** the compiled assemblies <br> **When** their references are inspected <br> **Then** NO module depends on another module: every one of the thirteen modules that exist - Membership, Topics, Meetings, Decisions, Actions, Risks, Dependencies, Governance, Research, Knowledge, Notifications, Traceability and Integrations/Webex - has its own boundary assertion. **And** the layering holds within a module: Domain depends on neither Application nor Infrastructure and does not reference EntityFrameworkCore, and Application does not depend on Infrastructure. **And** the enforcement is a TEST OVER COMPILED ASSEMBLIES, not a convention or a review checklist, so a violation fails the build rather than waiting to be noticed - which is what makes ADR-0001's in-process-contract rule survive contact with a hurry.",NFR-047,SL-031,Approved,,,,1,,brief,NFR-047; ADR-0001; ADR-0002; docs/domain/repository-structure.md; DW-029 batch 7,"{""added_by"": ""DW-029 batch 7, Must-priority sequencing (DEC-064 d5)"", ""precision_about_the_module_list"": ""⚠ NFR-047 names SIXTEEN canonical modules; only THIRTEEN exist as module projects, and the AC says thirteen deliberately rather than claiming the requirement's own list is covered. The three that are absent are absent by design, not by omission: DIAGRAMS does not exist because Tarseem is deferred indefinitely (DEC-028, DW-011); REPORTING is an SPA feature composed client-side over existing APIs, not a backend module; and AUDIT&RECORDS and PLATFORM live in the shared kernel (Acmp.Shared) which every module may reference by construction, so a boundary assertion against them would be meaningless. Verified by listing src/Modules - 13 directories - and matching each against a named test.""}",
AC-126,No secret reaches source or images: a gating full-history gitleaks scan runs on every push with a triaged allowlist that no longer exempts whole file types,"**Given** the repository and its complete commit history <br> **When** CI runs <br> **Then** gitleaks scans with `--exit-code=1`, so a finding BLOCKS rather than warns, and it scans the FULL history (`fetch-depth: 0`) rather than the diff - a secret committed and later deleted is still a leaked secret. **And** the allowlist is triaged entry by entry, with each exemption naming why it is not a secret; it does NOT exempt a whole file type. **And** application secrets are supplied at runtime through environment variables or a secrets manager, never literals in source, build artifacts or container images.",NFR-024,SL-031,Approved,,,,1,,brief,NFR-024; docs/domain/security-controls.md; DW-029 batch 8,"{""added_by"": ""DW-029 batch 8, Must-priority sequencing (DEC-064 d5)"", ""the_clause_that_earns_its_place"": ""'no longer exempts whole file types' is in the criterion because of DEF-081: the allowlist USED to carry a '.*\\.md' path entry, which exempted EVERY markdown file, and the gating full-history scan passed over 153 commits while real finding sites sat in .md files. A green scan with a hole that size is worse than no scan, so the AC asserts the shape of the allowlist and not merely that the job exists and is green. This is the same failure family as DEF-078's healthcheck that evaluated zero checks.""}",
AC-127,"Line coverage is gated in CI at a threshold well above the requirement's floor, enforced PER FILE as well as globally","**Given** the test run <br> **When** the coverage gate executes <br> **Then** the build FAILS unless line coverage meets the threshold, so coverage is a gate and not a report nobody reads. **And** the threshold is enforced PER FILE as well as globally - a global average can hide an untested file behind well-covered neighbours, which is exactly what a domain-logic floor is meant to prevent. **And** the enforced threshold EXCEEDS the requirement's floor: NFR-048 asks for at least 80% on domain logic and the gate is set at 95% across the board.",NFR-048,SL-031,Approved,,,,1,,brief,NFR-048; ADR-0016; docs/validation/test-strategy.md; DW-029 batch 8,"{""added_by"": ""DW-029 batch 8, Must-priority sequencing (DEC-064 d5)"", ""why_per_file_is_the_load_bearing_clause"": ""coverlet's own threshold is per-ASSEMBLY only, which is why scripts/check-coverage.mjs exists at all: a per-assembly or global number can sit comfortably above 95% while a single new domain file has none. The per-file rule is what makes the number mean what a reader assumes it means."", ""stronger_than_written"": ""NFR-048 scopes its 80% to DOMAIN LOGIC specifically; the gate applies 95% to every measured file in the solution, so the requirement's floor is cleared with margin and by a wider rule than it asks for. The AC is written to what is enforced.""}",
AC-128,"Every dependency is version-bounded, and High/Critical advisories block the build in both ecosystems rather than merely raising a pull request","**Given** the .NET and npm dependency manifests <br> **When** they are inspected <br> **Then** NO dependency is declared with a wildcard or an unbounded range - every `.csproj` PackageReference carries an explicit version and every npm dependency a bounded specifier. **And** known High/Critical advisories BLOCK the build in both ecosystems, through `check-vulns.mjs` for .NET and `check-npm-audit.mjs` for npm, each with an explicit triage allowlist where every exemption records why it does not apply to ACMP. **And** Dependabot is configured across all four ecosystems - nuget, npm, docker and github-actions - so updates arrive continuously rather than on a manual sweep.",NFR-051,SL-031,Approved,,,,1,,brief,NFR-051; docs/domain/security-controls.md; DW-029 batch 8,"{""added_by"": ""DW-029 batch 8, Must-priority sequencing (DEC-064 d5)"", ""the_48_hour_clause"": ""⚠ NFR-051 says Dependabot 'shall be configured to alert on known CVEs within 48 hours'. A LATENCY TARGET CANNOT BE VERIFIED FROM THE REPOSITORY - it depends on GitHub's advisory feed, not on anything in this codebase - and this AC does not claim it. What it asserts instead is the stronger practical property: the gates run on EVERY push and pull request and FAIL the build, so a High/Critical advisory stops work at the next CI run rather than being announced within two days. The requirement's intent is met by a faster mechanism than the one it names; its literal words are not independently measurable here and are not claimed."", ""triage_not_suppression"": ""Both gates were deliberately built with a triage allowlist rather than a blanket audit-level flag - the note in ci.yml records that `npm audit --audit-level=high` was replaced precisely because it had no triage mechanism, so a single unfixable advisory would otherwise have forced the whole gate to be disabled.""}",
AC-129,"A closed vote and an issued decision are frozen at their immutability event, and correction is only possible by supersession","**Given** a vote that has closed or a decision that has been issued <br> **When** any change to it is attempted <br> **Then** it is REFUSED by a domain guard - a closed vote is forward-only and immutable, and its tally is frozen with the counter recorded at close rather than recomputed later. **And** an issued decision cannot be re-superseded, so the supersession chain cannot be rewritten after the fact. **And** supersession is only available FROM an issued decision: attempting it against a draft trips the domain guard, so the correction path cannot be used to bypass the lifecycle. **And** correction is therefore possible ONLY by authoring a new superseding record with a back-link to the prior, never by mutating the frozen one.",NFR-041,SL-031,Approved,,,,1,,brief,NFR-041; ADR-0009; docs/domain/audit-and-records.md; DW-029 batch 9,"{""added_by"": ""DW-029 batch 9, Must-priority sequencing (DEC-064 d5)"", ""guards_proven_by_refusal"": ""Every clause here is covered by a test that FORCES the refusal rather than merely exercising the happy path - Vote_is_forward_only_and_immutable_after_close, Issued_decision_is_immutable_no_re_supersede, Supersede_on_a_draft_prior_trips_the_domain_guard. That matters for an immutability requirement more than for most: a happy-path test proves you CAN write the record, never that you cannot rewrite it.""}",
AC-130,"UI strings live in the react-i18next resource files with EN/AR parity, and a separate gate reads the components to prove none was typed into JSX instead","**Given** the SPA <br> **When** CI runs <br> **Then** BOTH of NFR-035's clauses are gated, by two different instruments, because one cannot see what the other checks. **Externalization:** `check-i18n.mjs` fails the build on any EN/AR key-parity gap and additionally on mojibake - Arabic written as Latin-1-decoded UTF-8, a defect class this project has actually hit. **No hardcoded display strings:** `check-hardcoded-strings.mjs` reads the COMPONENTS and fails on any JSX text node containing words, which the parity check is structurally incapable of noticing - a label typed straight into JSX never enters either resource file, so parity stays perfect while the string ships untranslatable. **And** the component gate is proven to have a subject: it refuses to report a clean tree over fewer than 50 components, so it cannot pass by scanning nothing.",NFR-035,SL-031,Approved,,,,1,,brief,NFR-035; ADR-0012; DW-042; DW-029 batch 10,"{""added_by"": ""DW-029 batch 10, closing DW-042 under DEC-064's build-the-missing-half policy"", ""two_instruments_one_requirement"": ""The criterion names both gates deliberately. NFR-035 reads as a single sentence but contains two independent claims, and the obvious instrument - the i18n gate - can only ever verify the first. Writing an AC that cited check-i18n alone would have recorded Met for a half-guarded requirement while looking thoroughly evidenced, which is the exact shape this programme keeps finding in OTHER requirements."", ""scanner_scope"": ""⚠ The scanner reads JSX TEXT NODES. It does NOT yet flag display text passed as an ATTRIBUTE - aria-label, title, placeholder - which is also user-visible. That is a real remaining gap, deliberately not claimed by this AC, and it needs a different matcher because attributes cannot be distinguished from non-display attributes by position alone.""}",2026-08-19T15:50:34Z
AC-131,"User input is validated server-side before it reaches persistence, no user input reaches SQL as concatenated text, and a gating SAST job scans the whole tree for injection vectors","**Given** every write command in the modular monolith <br> **When** it carries user-supplied input <br> **Then** that input is validated server-side before it reaches persistence - by a FluentValidation validator bound to the command through the shared ValidationBehavior pipeline, or by a guard inside the domain aggregate the handler calls. **And** no user input reaches SQL as concatenated text: every query is EF Core LINQ, full-text search goes through EF.Functions, and the single DbCommand.CommandText in the whole of src/ is a compile-time constant that takes no parameters at all. **And** the scan that would DETECT an injection vector is a gating CI job over the whole tree, proven to fire on this codebase rather than assumed to.",NFR-021,SL-031,Approved,,,,1,,brief,NFR-021; docs/domain/security-controls.md; .github/workflows/security.yml; DW-029 batch 13,"{""added_by"": ""DW-029 batch 13"", ""three_clauses_one_requirement"": ""NFR-021 reads as one sentence and contains three independent claims - validate server-side, never concatenate SQL, and prove it with a scanner. The criterion names all three because each needs a different instrument: a command census for the first, a raw-SQL sweep for the second, and the CI SAST job for the third. An AC citing only the SAST job would have recorded Met for a requirement whose first clause was never examined."", ""validation_is_non_uniform"": ""Two mechanisms satisfy clause one, not one. 78 of 116 command types carry an AbstractValidator; the rest are guarded in the domain or carry only identifiers. That is WHY the census had to be read command by command - a count of validators alone reads as a 38-command hole and would have produced a false defect.""}",2026-08-19T16:50:24Z
AC-132,"Each of the five canonical workflows has both a happy-path and a failure-path test through the real HTTP pipeline, above the criterion's floor of ten","**Given** the five canonical workflows named by the requirement - topic intake, agenda creation, meeting and minutes, vote and decision, action lifecycle <br> **When** the solution test suite runs in CI <br> **Then** each workflow has at least one end-to-end happy-path test AND at least one failure-path test, every one exercised through the real HTTP pipeline via WebApplicationFactory<Program> with authorization, model binding, the MediatR pipeline and the exception handler all in play. **And** the total is above the criterion's floor of ten, counted as named tests per workflow rather than as a project-wide test count, because a floor met by ten tests of one workflow would satisfy the number while failing the requirement.",NFR-049,SL-031,Approved,,,,1,,brief,NFR-049; ADR-0016; docs/validation/test-strategy.md; tests/Acmp.Api.Tests; DW-029 batch 13,"{""added_by"": ""DW-029 batch 13"", ""counted_per_workflow_not_in_total"": ""The requirement's own target arithmetic is 5 workflows x 2 = at least 10, so the honest instrument counts per workflow and not in total. Acmp.Api.Tests holds 49 files and would clear a bare count of ten many times over while leaving a workflow uncovered; the verdict therefore names the specific happy-path and failure-path test for each of the five."", ""provider_divergence_not_claimed"": ""The test-strategy narrative describes these as running against a real SQL Server via Testcontainers. AcmpWebApplicationFactory substitutes EF InMemory for every module context. The criterion as written names no provider, so this AC is measured against the criterion and deliberately does not certify the narrative. The real-SQL-Server project is Acmp.Integration.Tests.""}",2026-08-19T16:50:24Z
